,H3K4me0,H3K4me1,H3K4me2,H3K4ac1,H3K9me0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14ac0,H3K9me0K14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18ac1K23ac0,H3K18ac0K23ac1,H3K18ac1K23ac1,H3K18ac0K23ub1,H3K27me0K36me0,H3K27me0K36me1,H3K27me0K36me2,H3K27me0K36me3,H3K27me1K36me0,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me0,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me0,H3K27me3K36me1,H3K27ac1K36me0,H3K27ac1K36me1,H3K27ac1K36me2,H3K27ac1K36me3,H3.3K27me0K36me0,H3K56me0,H3K56me1,H3K79me0,H3K79me1,H3K79me2
C16:1 SM,0.0027781870154359044,0.02361359079043302,0.006923881898858336,-0.005588539570358119,0.027346389840523275,0.011536391682441659,-0.028890053696614428,0.09144239933838258,0.06366517123564941,-0.033481532572644725,-0.036573821903962245,-0.05992763455709925,-0.051205893741569725,0.06280960491071014,-0.028724013525715762,0.0927182005698434,-0.06859643668884419,0.07156379768522365,-0.09229973477950681,0.006340496701752237,-0.027035877018242584,-0.055098643897970305,0.04531221875123396,-0.020573591851353247,-0.04897440549809144,-0.001745984154530267,0.055545483353050186,-0.03436135536632034,-0.0040254235499831885,0.0023820029101117557,-0.01643823858295521,-0.02700209002116269,0.002803546873117258,0.040409412126665406,0.051849649728679205,0.041569668680922905,-0.007416782710504611,-0.037769414123755556,-0.07139000016488915,-0.03331568828168468,0.03492485185155517,-0.0035756599773598898
C16:0 SM,-0.011394509186241254,-0.07974878892678013,0.018894924903344778,0.001485113502669178,0.009917520300656985,-0.022037260134070796,-0.014869156509100959,-0.045647115738917284,-0.07247236438421255,0.041113308844016726,0.019535379861537014,-0.004506657495254254,-0.012961237127886173,-0.04555464682302695,-0.04886110938965913,-0.0010636619904147136,0.01552225940123122,-0.013554851598434519,0.0036755130461154197,0.0033154463796023527,-0.037093860060592454,-0.012552828000664982,0.0162885893376928,0.03663768723118722,-0.03422706838131118,-0.042451239385810344,-0.006189531464363117,0.050611302931186375,0.01968745911011189,-0.05758084741499532,0.011576244195753883,-0.034824145632224336,-0.0008440785662690643,-0.023859338154651064,-0.07154813268950987,0.005194182859393112,-0.016561262465278385,0.017218754116750407,0.0022566595534764936,0.0003307162189674725,0.0206734633192106,-0.019495822211873775
C18:2 SM,-0.026262348896931683,-0.07208885241188069,-0.000663253962880639,0.05023890109297619,0.019730529825882262,-0.02071901155466064,-0.04392762397853977,-0.13734820151985094,-0.009790946256468237,0.0837359950376318,0.04706764349059255,0.05897061544237211,-0.02238256145685626,-0.0064910635125236295,-0.06202671306019514,0.011613077886573597,0.07279153519618711,0.01978995969398905,0.049280754464682185,-0.028954571505578577,-0.02591833557459559,0.024457696417960816,-0.048810016061556535,-0.032105570527304804,-0.07072676929920267,-0.07438640482941458,-0.12003875248603339,-0.02093959692149627,-0.07487221620537313,-0.08234034864207644,0.06278414571831692,0.023615580030635734,0.035981383968287185,0.0023763566582909266,-0.04365865423729351,0.00347024217984585,-0.06460008950712146,-0.02143983997594826,0.0422862277375587,0.04606550753128417,-0.013463962853518535,-0.028322034016582575
C18:1 SM,0.024861717750595168,-0.00435010850543583,-0.02608519336251743,0.07532436219439038,-0.017803475613769874,-0.06354171660398966,-0.022599689313922925,-0.045566520997837,0.020100804975945387,0.093624661633167,0.07615027302508429,0.08122656530069125,0.05385506290386973,0.08547249595696294,-0.03354602956211281,0.054354669706777325,0.07676581785768305,0.08366849336574089,0.011306055081453588,-0.009038941883150445,0.009901882791004834,0.03939593507902073,0.01549993276269529,-0.04884177890116284,0.004717882849893614,0.06245482782531244,0.0022978616032225427,-0.02342537238822406,-0.024551588464566235,0.039999173079507996,0.04615936498019759,-0.00044910321934286875,0.015244557633889886,0.031646088855610564,0.03627035108424905,0.058903903768384225,-0.06365865981992723,0.009124179175741385,-0.008902720758829983,0.010106031238049278,0.01793842057869787,-0.03943873679043691
C18:0 SM,0.0021601490620045596,0.009532427622866444,0.0002260588534767537,0.06278466352527871,-0.016166806976415017,-0.0612702259308299,0.013853240838671545,-0.03555152348166981,-0.03777283684359366,0.05065886037167102,0.033629821494214736,0.05654359828030075,0.04400868983680162,-0.0028983975260303287,-0.001759232490122607,-0.0020755095793312177,0.04722562687609507,0.02710602429814729,0.0007200957178048093,0.02234790464415138,0.03607090157050702,0.04595240929950846,0.05438465321216584,0.006276652126171659,0.027151354442392577,0.061071855424686135,0.014870978317858923,0.001489147560207983,-0.017235892648963774,-0.01534414579196066,0.003901240390693436,-0.030870318080073587,-0.0013983224129499032,-0.002484006934187997,0.014765960835001734,0.028441726071372866,-0.027546978882446983,0.0615187151418895,0.033393572293409786,0.0918183849171095,0.017905146035403913,-0.043520629696085965
C22:1 SM,-0.039828202932795015,-0.0718509158135688,0.0869204903803147,-0.004757291351549112,-0.0033838980338205737,-0.020913056643427748,-0.025534552365591587,-0.038401352248132986,-0.07309735404290045,0.03372661326874047,0.02977321803402094,-0.0043462283270787,-0.009205246043438297,-0.04169956453289048,-0.06670127962367592,0.0002767705993099863,0.01750582654754515,-0.02286619086450437,0.028109553385020986,0.049260813512585815,0.028350692432297406,0.08112768031995392,0.028907058903498824,0.07127665041761816,-0.00416655349819079,-0.055591769200019375,-0.11153495724268585,0.024262788109364972,-0.062008468527901206,-0.1337643806045134,-0.002533046895610131,-0.03916841788590705,0.049478764840469945,-0.03273907860950201,-0.030001140175397702,0.042558276428500214,-0.017211881009235194,-0.01289820099378472,-0.02488606619966182,0.030235688613843598,-0.03478275304770843,-0.029993320564090657
C22:0 SM,-0.004596856276894073,-0.07165319038471965,0.020906586658801924,-0.003468552447621875,0.0205113417487379,-0.02082705687814301,-0.032915182638988835,-0.027069209153753677,-0.023040443186654713,0.017164790914823074,0.012380298041554282,-0.00131428927678379,0.005511856620509756,-0.008873988124656148,-0.01839232943994156,0.03573374956523546,0.003693004975152286,-0.012327198204028536,0.047785805219869436,0.04478578620804031,-0.0002794126499656762,0.023715599508169195,0.05636473826457069,0.062437803488994484,-0.018809199317336066,-0.011094220935612903,-0.008255302318799796,0.027549813342517417,-0.020162561661864076,-0.09766911287297637,-0.00041620965109969766,-0.026092158399249846,0.04547840705208826,-0.0004826255373051595,-0.019221589578402767,0.033535878189170636,-0.009425655815305415,0.008296811597077913,-0.04592003066742647,0.008673124610423693,0.008484725403322265,0.012229431589641925
C24:1 SM,-0.03080129136960788,-0.05185208006294247,0.023846550143938484,-0.020009911155892245,0.023540246379639213,-0.032767106744414756,0.0022600900474170275,0.05984379094793357,-0.060989227134496275,-0.025281710237047856,-0.09378048525416578,-0.0804418221760066,-0.017331425388585054,-0.07042286779326658,0.0014535440052684744,-0.02512728494277752,-0.05078077905524526,-0.058806637950026344,0.044867793860723225,0.06779482423635481,0.016037433584600403,0.06507575013998136,0.13304155746584037,0.10313353004107335,-0.011593502783397444,0.02793707718690421,0.08018750681572229,0.04640301788135591,-0.02790587938750893,-0.048305123378853815,0.020005457780933655,0.004062521282051531,-0.006761381558372404,-0.019922196105987795,0.006071466441541876,0.090237728775874,-0.056466179524010264,0.086893125434836,0.03520644369796828,-0.004566625873383035,0.06045594897935624,0.03444098966394053
C24:0 SM,-0.054540919519562615,-0.034273160180570215,0.016871025485389858,-0.050127002145152255,-0.007973382393414807,-0.019176343608090732,0.020130918397920642,0.05232299894131383,-0.04890021138157036,-0.05669895278637408,-0.114534943439072,-0.10313134020533053,-0.020622625882006716,-0.08287474859127178,-0.010626011547902178,-0.03530830740549697,-0.051924737971580745,-0.06010427255917182,0.03930666892007419,0.047518806804909275,0.0045775736024119005,0.04150024542598766,0.10331798667496737,0.09190013435467938,0.0018109515741618685,0.011628030911663425,0.06373199198521987,0.05586314145949204,-0.002182398983955045,-0.05041445760528183,-0.018783709276019928,-0.0499757820763478,-0.007737299850617495,-0.0010856921963334346,0.009963226670492225,0.07937931922297234,-0.0019766830347012873,0.0604273951687739,0.061712975387344236,-0.006388098603079935,0.0558174850605381,0.015945719700331214
C34:2 DAG,-0.003666755463077548,-0.049524618272664474,-0.02717015135122964,0.02141872665641729,-0.0779177279750554,-0.06858157078295064,-0.01905607101152619,-0.125864989002696,-0.07044755993589888,0.07899165456012341,0.12121153924676932,0.13662437795687812,0.11068319643214239,0.018634414147982958,-0.06897260857569523,0.022226737536565132,0.08266392206083996,0.06963099826116138,0.012271641570557318,-0.0935841536181809,-0.06108732537325197,0.022112853444162913,-0.04594606874077028,-0.061900729440041886,-0.05224145701323917,-0.0337835302282314,-0.05810915441654433,0.03245671227982835,-0.05008028979133169,-0.03709503451906876,0.03629042316437428,-0.02838167751103875,-0.022449283424590807,-0.015915452155261575,-0.031114826060478266,0.02149690482236425,-0.08461580800383205,-0.028457093280824748,-0.042311929683202125,-0.004652577720608366,-0.029288186762757986,-0.02934540185079482
C34:1 DAG,-0.03210748109059778,-0.10542378141400471,-0.037431836194739644,-0.029421009883396194,-0.027776313869891787,-0.13054689994545363,-0.11023072866951748,-0.11197202270059016,0.03828737452581872,0.1147201223085613,0.11269695554810202,0.07766006165111126,0.0697549677939529,0.09879911462605195,-0.09472741828538635,0.027213951583318206,0.08972092338206693,0.1101627243937992,-0.0198179731329391,-0.03436484432799653,0.011052882862942946,0.05066576137707721,0.0002366229654104713,-0.05091358325662135,-0.010140990241383511,0.03443045777358657,-0.017942344702971274,-0.051965421551106554,-0.06780317350371244,-0.03665813896124809,0.043100327915417104,-0.004301310225433286,0.07513481817463759,0.08983329088138658,0.08175693905649462,0.08010493561776325,-0.13505698607422512,-0.09931690530065769,-0.06166594783047844,-0.051050340361794615,-0.02574795164976291,-0.01821723948358166
C36:2 DAG,-0.06083060459923012,-0.11231913527352533,-0.05478590125439457,-0.046265868030968556,-0.027103267261092277,-0.09041253719518613,-0.06789138552852522,-0.08670937769076566,-0.02416000646577371,0.018179412047161333,-0.007244642854749605,-0.004521445299011142,0.0022526401907159124,-0.012755982311812498,-0.07846528912872879,-0.04004805485251992,0.003882575791724579,-0.01849782601213185,0.05827530649336673,-0.0013848398056352698,0.03679810024709307,0.09804453235635487,0.039307466225264195,-0.004940710708070587,0.01844970142828921,0.021914144077584873,-0.04053051400687705,-0.03772118903848183,-0.08587853805632914,-0.06529627632028627,-0.014677231345676448,-0.05925294848520644,0.02247274456181444,0.025770189297914026,0.029241896171539085,0.06823386390322565,-0.10319587454940088,-0.07235725141529459,-0.04644009520686789,-0.03322352252235774,-0.042988252022062724,-0.006725987890692941
C36:1 DAG,-0.027646715122649917,-0.10427569950276572,0.030827389849548303,-0.014027451351317033,-0.020527502056975244,-0.09805632059746876,-0.05081575482736521,-0.10076596799430691,-0.017214203864686767,0.11386084024770454,0.1053880555567284,0.1015998726862337,0.07434152848147123,0.047610807247611894,-0.06841852673198405,0.005775285389301557,0.10008176786293996,0.06966137880541733,-0.006775313344422973,-0.0550558024385246,-0.014814767019472421,0.026315628297842224,-0.030185149482705804,-0.03220237711867065,-0.008857174319890469,0.009205704871991583,-0.03039154407241979,0.003287409685237057,-0.03299525456231,-0.030138312498865397,0.0639757721658604,0.005216601154124277,0.027605311165403455,0.035067951108433026,0.00962525244320696,0.03429187552339985,-0.10492868398748881,-0.027594910065670566,-0.039808193068073976,-0.04164331241614581,-0.040012178124151886,-0.020096966043641196
C14:0 CE,-0.04949703843443948,-0.08497604936106559,-0.1222092281750077,-0.03313412629806754,-0.027538383236353416,-0.04443128157631728,-0.018257026635036935,0.05504125899003076,0.023533165377887452,-0.0599496057151967,-0.03421492421633517,-0.05703466954578693,-0.029852310620556686,0.0071625692857675595,-0.02052898502367533,-0.0069893637104321725,-0.03905896689634468,-0.004537444348958183,0.013625273152496611,0.017002351605778884,0.013424236149844594,-0.00756488146156611,0.07483503462024076,0.030751482058378302,0.05610300101120163,0.04582297834179882,0.1025107122233983,0.022966299791216786,0.05950507162744799,0.059212905396177185,0.008255596162373579,0.026098628877200096,0.025307885568198456,0.032797481351287606,0.04716097355424714,0.04900215321406209,-0.01730418461287361,0.053311356106796604,-0.049467012536994696,-0.027932366093450102,0.0012127075696647582,-0.005287436646077363
